문장,clean
근데 못지켜드림 ㅠㅠ ㅋㅋㅋㅋㅋ엌ㅋㅋㅋㅋㅋㅋㅋ,1
웜이 다먹자이기 차이 얼마안나노 보력 ㄱㄱ,1
둘째 임신 계획 ㅋㅋ 이쯤되면 진화가 진짜 극한직업이다,1
나라시잼ㅋㅋ,1
저기 섹스박물관도 있는데 엄청숭함,1
위에 양복 실루엣 노짱있다 ㅋㅋ,1
나련은 아무데서나 다 하노 ㅋㅋㅋㅋ,1
많이 나아졌음??,1
아는것은없는데 먼가 억울하고,1
저건 씹드립도 받아줄만한데서나 가능하지.,1
솔직히 저게 상식이고 당연한건데도 우린 당연한거에 열광하고 박수를 쳐야할만큼 이 사회가 심각히 비상식적이란거지..,1
토씨 하나안틀리고 퍼오노,1
배수진 저거 드립이겠지 ㅋㅋㅋㅋ?,1
이준 너네엄마도 여자다 는 뭐야ㄱㄱㅋㅋㅋㄱㅋㅋㅋㅋ,1
중고딩만 골라서 27명이면 천국가겠네..부럽노,1
곧 통일될거같으니까 땅보러 오는듯,1
막짤 ㅈㄴ 웃기네,1
후기들고와라이기얔ㅋㅋ 기다리겠노,1
초지일관 훌륭한 길을 가시길 기도합니다.,1
결혼해보니 알게되더라 결혼전에는 신경도안썼는데 댓근 보니 다 이해가 가고 왜 이런말들이 나오지 왜 싸우는지 각자 평소에 잘하면되는데 설 추석 왜 있는지 모르긋네 어버이날 생신만 챙기면좋겠다 모임좀 안 갖으면 좋겠다,1
근데 솔직히 조건 하는애들보다 돌리는애들이 더문제임. 하던애들이 커서 후배 고대로 돌리고,1
ㅋㅋㅋㅋㅋ 소름돋노,1
ㅋㅋㅋㅋㅋ 막줄에 빵터졌네,1
공창제 시행이 시급하다,1
이준석이 이준석하나보다 👍,1
URL 네이버에서는 안뜨고 구글서 딱 하나 뜨더라,1
예배의 존엄성과 순수성을 회복하고 사랑의 허들링을 함께 하길 기도합니다,1
또 실로암 부르려고??,1
직업은 뭐냐,1
보지든 자지든 페미 영상 올리는 사람이 많은게 이롭노,1
끄어어어어어억,1
ㅋㅋㅋㅋㅋㅋㅋㅋ 헝겊을 왜 빠노,1
밥에 뚝딱 비벼먹어야겠노,1
맞는말 아니냐.? 여잔데 남자의 정신을 갖고있다,1
이젠 그러려니 한다..,1
어디가서 보수라고 하지마,1
난 총기번호가 ㄹㅇ로 기억안난다 전역하고 자살시도 해서 그런가,1
흥선대원군 예토전생 해야 이사단 막을텐데,1
오랜만에 벨벳좆사진 보고 싶다,1
불매동참... 아쉽다 카스! 너만 마셨는데..ㅠㅠ,1
교황인가? 진짜교황인가?,1
가격 올라간다 올라간다 하는데 그냥 성매매를 안하면 되잖아,1
간만에 일베들왔는데 항틀열사 게이들아직도 활동중이노... 눈물난다이ㅣ기,1
일베 탈출해라 넌 논란되면서 하차다,1
야 아이들 학대하지말라니까? 어?,1
7개월 애기 냅두고는 잠시 화장실 다녀오는것도 신경 쓰이는데.,1
얘는....뭐...군대갔다왔고 예비군까지 다받았는데심심하면 불려가서 뺑뺑이뺑뺑이 다 쳤으니까.....인정,1
대구경북만 가야지,1
4분24촠ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1
추억 ㅋㅋ,1
언제부터 사과의 의미가 알았으니까 관두라고가 됐냐?,1
독재가 완성되어 가는 마지막 단추.,1
롸켓맨이라고 불렀던 시절 트럼프가 주장했던게 옳았단거잖아그때 코피작전이니 뭐니 애기 나왔지만 백악관 및 국무부 국방부 전부 다 반대해서 나가리 됐었는데결국 트럼프가 옳았어 결국 시간만 준거지,1
전교조들의 성과,1
다른건 모르겠고 마스크 도움되는건 사실인데? 마스크쓰고 감기걸린적이 없구만,1
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 천재네 저녀석들 ㅋㅋㅋ,1
희희희 나는야 웜탐정,1
"르꼬끄 반팔티랑, 데상트 맨투맨 당당하게 입고다님",1
잘그리는데?,1
귀에다가는 왜한거냐?,1
성별이 머임?,1
전복 저기도 있노,1
자유로운 영혼 뭔가 달랐습니다. 응원합니다~^^,1
익스큐즈미,1
어려운 시기에 총회장이라는 큰 직분을 맡으신 목사님.주님이 기뻐하시는 총회로 이끌어 가시길 기도하겠습니다,1
헐 아직도 저런데가있나,1
가성비 군무좋노,1
각교회마다 이간질하는자가 꽤있네..예배말씀이 일일이 새나오네ㅋ,1
부시때처럼 불체자구제안으로 장사를 해야지 ㅉㅉ,1
패배를 인정합니꽈,1
노무 진지해서 읽다가 내려옴,1
하이패스 설치 끝,1
쩌노 ㅋㅋㅋㅋㅋ상여자 ㅇㅈ,1
다른사람 삶에 피해주지않으면 자신의 행복을 추구하기위해 자유롭게 뭘해도 된다본다. 나도 좋아하진않지만 내가가진 고정관념에 남을 억압하고싶진않다.,1
내 사촌동생 지방 사는데 모의고사 영어60에 반에서 일등이다 참고로 시럽계아니다 인문개다. 근데 농어촌전형으로 대학 쉽게 갈수있음 ^오^,1
나도 이미 하고있노,1
이건 돈받는애들 빼고 페북에서 남녀노소 다 욕하던데 ㅋㅋㅋㅋㅋㅋㅋㅋ,1
ㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎ,1
"이 사회에 함께 살아간다고 찬성 반대의 대상이 아니라면, n번방 범인, 살인범, 강간범도 이 사회에 함께 살아가는 사람이니 반대하지 말라는거냐고요...",1
아직 하고있냐?,1
그 아까운 걸 왜 시궁창에 쑤셔넣노,1
컴퓨터에서 발견된 원본 사진,1
맞는 말이지만 돌려서 말했어야지 용석형..,1
전립선들이 그렇지뭐....,1
진짜 이번에 대통령 한번 되자 이기.,1
변태라는 말이 있지,1
새누리당의 흑역사로서 두고두고 회자될듯 ㅂㄷㅂㄷ,1
어 딜도 망가?우리 버리고 가지마,1
하아........방법이 없네.,1
진정한 목사라면 헌금 받아서 어려운 사람들 돕는데 써야하는 거 아닌가 ㅋㅋ 에휴,1
냐루코 3기 기원합니다~~~,1
말투미첫냐 ㅋㅋㅋㅋㅋㅋ,1
ㄹㅇ 빨간약 먹은게 후회되진 않는데 괴로움 티비도 웹툰도 볼수 가 없노,1
미국에 있는 사람 도움을 받는 방법은 없냐무슨 초대 이런거,1
뉴스에 나온 내용만으로 욕하면서 댓글 다시는 분들 좀더 알아보고 글쓰는건 어떨까요? 판사가 아무 이유 없이 집행유예를 선고 할까요?,1
문익..점...,1
같이 연습게임 해본 게이로써 가슴트레핑하나는 인정한다 높게오거나강하게와도 가슴트레핑은 국대급 인지용,1
존나 쌔보이네.. 솔직히 좀 무서운데?,1
소원은 일기장에...,1
뭐가 외롭고 험난하다는 것인지요? 정부와 보조를 맞추어 가는데....,1
잘했다 멋지고 존경스럽다이기 실생활에서 그럴때 많은용기가 필요하다는거아노 대견하다,1
영창안가누,1
파더스터치 버거퀸 ㅋㅋㅋㅋㅋ,1
밥들은 먹고다니냐,1
전자상거래 꿀팁,1
태어날때부터 고독사는 내 미래였놐ㅋㅋㅋㅋㅋ,1
빼박 이적행위! 북문자원!,1
남자는 자기가 보이는 그대로 찍은건데 왜???,1
나사프린팅 티셔츠 입으면 나사 직원이네 ㅋㅋㅋ 학생증이라는 간단한 인증을 해야지,1
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ저 뮤지컬 제목 뭐냐?,1
10달러 뭐노,1
강아지털 핑크색 부분염색 빠졌다,1
교민들이 큰일하고있네,1
근데 왜 108위냐? 평가 내용 보니까 여성교육인가 그것도 100위 근처던데 기준이 뭔데 그러지 진짜,1
전에도 누가글썻지만 웜은 보수가아닌 개혁을추구해야하는사이트고. 보수가사용하는 언어와 진보가추구하는언어는 다르노. 보통 후자는 상스러울수도잇고 고상떨지않는 비격식체노. 그런의미에서 적절할수도잇다는뜻이엇노.,1
문제이긴 하지 않나요..,1
이상하다 화날거 같은데... 프랑스 특파원 없냐,1
빨리 AI로봇 적용해서 저런것들 안봤으면 좋겠다,1
부러워서 소추,1
총장 갈아치움 될듯한데?,1
사각형ㅋㅋㅋㅋ,1
저 여자는 이성미 아니냐?,1
남녀평등시대에 여자라고 체력규정 낮춰서 하는건 문제임 첫째 경찰이 되려면 범죄자를 제압할수있는 능력이 있어야 함 그게 안되면 결격사유임,1
안타깝네요.. 참,1
모든비용 청구해 다 돈때문에 하는거니까 그게 젤 무서울거다,1
하이패스로 전부다바꾸어야^^,1
terf라고 비난하는 거 이해 안가노,1
전라도 - 이순신 경상도 - 원균,1
근데 저거 공개하기전에6만명한테다 통보함? 개궁금하네ㅋㅋㅋㅋㅋ,1
참고로 부천국제영화제에서 ^려성^스러운 특별전도 한다 <무서운 여자들: 괴물 혹은 악녀>라고 주인공들이 마구 썰어죽이는 영화만 모아서 상영함,1
댓글 ㅈㄴ 달리는게 일베갔나?,1
Dear judge...,1
우리사회는 코로나로 서로 물고 뜯고  사랑이 없어졌네요.  그렇게 목숨 중하게 여겨도 언제 죽어도  죽는 것이 인간 입니다.  오늘만 생각하지 말고 죽은 이후에 천국과 지옥이 있음을 믿으세요.,1
무슨 자료야 이게,1
넘나 아름답노,1
여성부 답변 : 분하지만 좋은 차별에는 수긍하려합니다!,1
니가 말하는건 전부 일본이 날조한 자료임실제 전쟁중에는 더 참혹하다임금은 커녕 살아남기도 힘듦,1
아빠이름으로 했으니 아빠가 가야지 ㅋㅋ,1
진짜면 큰 용기낸거다,1
"자연환경,거리가 봊나 멋지고 공기고 좋고 인구도 한국보다 훨씬 적으니까",1
그러게 누가 벤츠를몰래,1
법정 구속 시키세요. 강제 안하면 안됩니다.,1
쭉빵 카페 이름부터가 탈코랑 거리가 먼 곳인데 ㅋㅋ,1
지지합니다 육체보다 영혼이지 몸 멀쩡해도 이상한사람 많은데 자기정체성가지고 사는 사람 편견 갖지맙시다,1
"놔가... 이,,뇬아..!!! 개~~ 웃기노..ㅋ.ㅋ",1
한국교회가 대내외적으로 어려운 시기에 서로 연합하고 새롭게 하나되어 세워져 가는 모습에 응원의 박수를 보냅니다.,1
메모해놓겠다. 추천엔 ㅇㅊ라 이기,1
여자 누구냐,1
짤짤이 가능??,1
근데 화성에서 마직막 살인과 저 살인 사이에 살인이 없다는게 신기하네.,1
왜 연애하면 돈이 많이나간다는거임? 밥값1만 카페5천 텔비1만이면 주1회 데이트에 2만5천원= 한달 10만원밖에안함 가끔 어디 놀러간다해도 넉넉히잡으면 월15만원임,1
부산 동쪽에 뭐있냐? ㅋㅋㅋㅋㅋ,1
사진 속 저긴 칠성시장야,1
일본에서 참수하라고 시위를 하다니ㅋㅋ,1
지밥 거기 피시방 시간당하고 정액제로 얼마임?,1
청교도인들이 만든 세계최강 미쿡ㅋ,1
아직도 신이 인간을 만들었다고 믿는 인간이 있다니... 신은 나약한 인간들이 만들어낸 최고의 작품이다.,1
참여했어도 쪽팔려서 말안하겟지,1
두번째 꾸미면 ㅅㅌㅊ인데 ㅠㅠ,1
속이 후련하네 ㅋㅋ,1
이거 이초석아니냐?인천 예루살렘인거 아닌가 예전 잠실운동장에서 부흥회도했지 몇백억은 껌으로 있다는,1
듣보잡 탈북자면 몰라도 장군출신이면 한국에선 언제노려져도 안 이상하지,1
하락한 가운데 빠진 가운데는 무슨뜻이에요...?ㅜㅜ,1
메갈은 얘들에 비해 순수하게 느껴진다 ㅋ,1
근데 주민번호는 보면 같은사람도 있고 이미 걸레짝난사람도 있기때문에 다른걸로 바꾸는게 맞는것같다아이핀인가 그건 아주좋은제도 ㅇㅇ,1
리비도의 고장,1
맛만 좋으면 된다..?,1
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ딱좋다,1
내사시네고쳐라,1
ㅈㅈㅈㅈㅈㅈㅈㅈㅈ,1
ㅋㄱㅋㄱㄲ웃챙,1
교회헌금이 잘안들어와서 ㅎㅎ,1
zzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1
김희철한테 털리고 6개월간 sns 안한다더니 금방 돌아왔네 ㅋㅋ,1
10만명요?,1
작년 망사녀 또 안나왔냐?,1
진짜 20대 특히 20대남자들 니들이 대한민국마지막 보루다미안하다 1974년40대가 ㅜㅜ,1
ㅋㅋㅋㅋㅋㅋㅋㅋ미친,1
마지막 꿀팁 봊나좋노,1
전라도 깅업,1
당신이 한국의 조르딕 가문입니까?,1
먹는거에 산소호흡기는 왜 끼고 있냐???,1
나도 공감한다,1
"탈북피아니스트 ""소녀시대 북에서 탑"" 근데 이분은 소녀시대 데뷔하기 6년전 2001년 탈북했음.. 소녀시대 탑인줄 어케아냐....",1
다음세대에게 음란을 가르치고 부추기는 불의한 의원들...악한 법 제정을 반드시 막아야합니다!!!,1
이거 여자2호 겁나이쁘더라,1
졸라 어이없겠네 열심히 준비해서공연하는데,1
성경대로면 자살하고 지옥가는건데 쟤네 뭔말하는거냐,1
남부지검. 그동안. 불기소 했던 것들. 공수처에서 신속 수사하기 바란다.,1
잘못인건 아니지만 자랑할것도 아니라고 본다!!!!,1
9cm 도 아니다 그거보다 더 작음,1
뚜껑 왜 안닫았지?,1
그 찍새있잖아 파인애플머리에 문신쟁이 그 찍새는 어느정도 급이냐?,1
목사 얼굴 보여줘,1
심지어 실베에서도 이중좆대라고 욕하더노,1
난 이거보고 오늘 푸라닭으로 결정했다,1
같이욕먹는이유는저런테러리스트를 지들손으로 처리할 생각조차안하기 때문이다교리에 나와있는 폭력적인부분을 개정하거나 해석을 변경하려고 노력도하지 않기때문이며테러리스트에대한 어떤성명도 자신들의 입장도 확실하게 세우지않았음아마도 마음한켠에선 잘하고있다고 응원하고있겟지,1
계시록에 약속된 참목자가 어떤 분인지 모르는 신앙인이 많습니다,1
노동자 연대는 대변하는게 왜이렇게 많냐 ㅋㅋㅋㅋ,1
지지율이 올라가면 올라갔지 떨어지지는 않을듯.. 서울시장 준비 많이 한거 같네요..,1
여러분 외국어 배우세요,1
못키우면 차라리 보육기관에 그냥 맡기지.생명을 죽이는건 아니지,1
입덧도할건데 저건거짓말이다,1
ㅇㄱㄹㅇ 억지로 공감하려고 위로하려고 한게 없어쟜노,1
싫어하는데 이유 없다. 싫어할 자유도 있는것이다,1
가정에서는 이미 여권이 대세다.,1
그래도 너한텐 안줌.,1
경찰도 대단하다 끝까지 잡고있는거보면,1
그러고나서 적화되면 척결 1순위 ^ㅇ^,1
풀버젼은 없노 ㅠㅠ,1
책은 재미있으면 되고 음식은 맛있으면 되고 잘못한 역사는 반성하면 된다. 억지좀 이제 그만.,1
대체 무엇을 위한 전쟁이고 테러인가 ㅡㅡ,1
니킥 ㅋㅋㅋㅋㅋㅋㅋ시발 니킥ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ여자가 상사 뺨때린거도 웃긴데 니킥으로 응수 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1
미국같으면.. 200년형..,1
무고를 막을 방법은 사실상 하나도 없음. 오직 진술하는 피해자의 양심에만 맡김. 그 사람이 작정하고 덤비면 설사 이긴다쳐도 남는게 아무것도 없음.. 형평성에 어긋나도 너무 심하게 어긋나는거 아니냐?,1
50되어도 성욕이 있구나,1
탁비르~그러던데 뭔뜻이냐?,1
총기 허용이면 실제 총으로 실탄 쏠놈인데 벌금형이라니 ㅋㅋ,1
돼지로 비유하는건 이젠 너무 식상하다뭐 좋은거 없을까?,1
이름이 하이에나냐,1
남자는 무조건 여자보다 체력이 좋다는 편견을 가르치는구만? 개인의 조건이 다르다는 걸 가르쳐야지.,1
근절하기 매우 어려운 범죄입니다...,1
금단개호 개꼴이네나 할배됐을 때 꼭 해보고싶음그때쯤이면 특이점 덕분에 가상세계에서 가능하려나?,1
워념보냈다이기~! 퍄퍄,1
문익환 목사님 한분 정도 아닐까요,1
근데 일베에 언제 이민자가 한국까는글 쓴적 있긴 하냐 조온나 극소수 댓글 빼고는?,1
ㅋㅋㅋㅋㅋㅋㅋㅋ훈련상황에서만 보던 이민복씨저기계시넼ㅋㅋㅋㅋㅋㅋ,1
경위 안됐냐? 됐을껄?,1
인종차별 받는건 전혀 고려 안하네..,1
아예 유전자에 새겨져있노ㅋㅋㅋㅋㅋㅋ쯧쯧ㅋㅋㅋㅋ,1
제꾀에 제가 속는다는 말이 있찌 작업자득이다,1
난 심플함이 좋아서 프라다 좋아함지갑도 클러치도 프라다씀,1
댓글 난리나겠네,1
